modelo,falha,janela,passo_cfg,passo_real,amostras,positivos,negativos,splits_validos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
random_forest,oscilacao,90,35,35,389,43,346,5,0.96875,0.915531622848696,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.98257839720912,282,5,5,28
random_forest,oscilacao,90,40,40,340,39,301,5,0.9785714285714285,0.944,0.9,0.9,0.9,0.987999999996048,247,3,3,27
random_forest,oscilacao,90,45,45,303,37,266,5,0.968,0.9507722007722008,0.8125,0.9285714285714286,0.8666666666666667,0.9729729729685903,216,6,2,26
random_forest,oscilacao,90,50,50,272,36,236,5,0.9822222222222222,0.9604152005629838,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.989795918362297,194,2,2,27
random_forest,oscilacao,90,55,55,248,28,220,5,0.9902439024390244,0.9745404868355688,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9945355191202485,182,1,1,21
random_forest,oscilacao,90,60,60,227,26,201,5,0.9621621621621622,0.8857006975269499,0.8333333333333334,0.7894736842105263,0.8108108108108109,0.9819277108374583,163,3,4,15
random_forest,oscilacao,90,65,65,210,25,185,5,0.9714285714285714,0.9185483870967741,0.8947368421052632,0.85,0.8717948717948718,0.9870967741871801,153,2,3,17
random_forest,oscilacao,90,70,70,195,21,174,5,0.9625,0.8402777777777778,0.9166666666666666,0.6875,0.7857142857142857,0.9930555555486594,143,1,5,11
random_forest,oscilacao,90,75,75,182,22,160,5,0.9866666666666667,0.9375,1.0,0.875,0.9333333333333333,0.9999999999925374,134,0,2,14
random_forest,oscilacao,90,80,80,170,14,156,5,0.9642857142857143,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,0.9999999999922481,129,0,5,6
random_forest,oscilacao,90,85,85,160,18,142,5,0.9384615384615385,0.7606837606837606,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.982905982897582,115,2,6,7
random_forest,oscilacao,90,90,90,152,18,134,5,0.96,0.8526383526383526,0.9090909090909091,0.7142857142857143,0.8,0.9909909909820631,110,1,4,10
random_forest,oscilacao,100,5,5,2717,334,2383,5,0.9610619469026549,0.9666852782430673,0.7645348837209303,0.9740740740740741,0.8566775244299675,0.9592964824115783,1909,81,7,263
random_forest,oscilacao,100,10,10,1359,168,1191,5,0.9707964601769912,0.9738800449757368,0.8159509202453987,0.9779411764705882,0.8896321070234113,0.9698189134799097,964,30,3,133
random_forest,oscilacao,100,15,15,906,113,793,5,0.9708609271523179,0.9597262677081955,0.8349514563106796,0.945054945054945,0.8865979381443299,0.9743975903599783,647,17,5,86
random_forest,oscilacao,100,20,20,680,79,601,5,0.9805309734513274,0.9549494760479043,0.9076923076923077,0.921875,0.9147286821705426,0.9880239520938363,495,6,5,59
random_forest,oscilacao,100,25,25,544,70,474,5,0.9733333333333334,0.9388143582306019,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9847715736015615,388,6,6,50
random_forest,oscilacao,100,30,30,453,54,399,5,0.9813333333333333,0.9598667948365833,0.9111111111111111,0.9318181818181818,0.9213483146067416,0.9879154078520003,327,4,3,41
random_forest,oscilacao,100,35,35,389,48,341,5,0.978125,0.9406455925890556,0.9166666666666666,0.8918918918918919,0.9041095890410958,0.989399293282723,280,3,4,33
random_forest,oscilacao,100,40,40,340,40,300,5,0.9785714285714285,0.944,0.9,0.9,0.9,0.987999999996048,247,3,3,27
random_forest,oscilacao,100,45,45,302,38,264,5,0.976,0.9431818181818181,0.9,0.9,0.9,0.9863636363591529,217,3,3,27
random_forest,oscilacao,100,50,50,272,37,235,5,0.9822222222222222,0.9751055594651654,0.9032258064516129,0.9655172413793104,0.9333333333333333,0.9846938775459965,193,3,1,28
random_forest,oscilacao,100,55,55,247,31,216,5,0.9560975609756097,0.8888888888888888,0.8333333333333334,0.8,0.8163265306122449,0.9777777777723458,176,4,5,20
random_forest,oscilacao,100,60,60,227,26,201,5,0.9891891891891892,0.9706721623335447,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9939759036084701,165,1,1,18
random_forest,oscilacao,100,65,65,209,24,185,5,0.9882352941176471,0.9411764705882353,1.0,0.8823529411764706,0.9375,0.9999999999934641,153,0,2,15
random_forest,oscilacao,100,70,70,195,23,172,5,0.9625,0.8575899843505477,0.9285714285714286,0.7222222222222222,0.8125,0.9929577464718806,141,1,5,13
random_forest,oscilacao,100,75,75,182,25,157,5,0.96,0.8646042587384491,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.9923664122061652,130,1,5,14
random_forest,oscilacao,100,80,80,170,15,155,5,0.9785714285714285,0.8636363636363636,1.0,0.7272727272727273,0.8421052631578947,0.9999999999922481,129,0,3,8
random_forest,oscilacao,100,85,85,160,18,142,5,0.9615384615384616,0.8418803418803419,0.9,0.6923076923076923,0.782608695652174,0.9914529914445175,116,1,4,9
random_forest,oscilacao,100,90,90,151,17,134,5,0.952,0.8169240669240669,0.9,0.6428571428571429,0.75,0.9909909909820631,110,1,5,9
random_forest,oscilacao,100,95,95,143,18,125,5,0.9478260869565217,0.802790346907994,0.8888888888888888,0.6153846153846154,0.7272727272727273,0.9901960784216647,101,1,5,8
random_forest,oscilacao,100,100,100,136,13,123,5,0.9818181818181818,0.8888888888888888,1.0,0.7777777777777778,0.875,0.9999999999900989,101,0,2,7
random_forest,queda,20,5,5,2733,72,2661,5,0.9951648351648351,0.9126984126984127,1.0,0.8253968253968254,0.9043478260869565,0.9999999999995479,2212,0,11,52
random_forest,queda,20,10,10,1367,37,1330,5,0.9929515418502203,0.875,1.0,0.75,0.8571428571428571,0.9999999999990934,1103,0,8,24
random_forest,queda,20,15,15,911,24,887,5,0.9894039735099338,0.8095238095238095,1.0,0.6190476190476191,0.7647058823529411,0.9999999999986376,734,0,8,13
random_forest,queda,20,20,20,684,18,666,5,0.9964912280701754,0.9333333333333333,1.0,0.8666666666666667,0.9285714285714286,0.9999999999981982,555,0,2,13
random_forest,queda,30,5,5,2731,94,2637,5,0.9916483516483516,0.8855421686746988,1.0,0.7710843373493976,0.8707482993197279,0.9999999999995438,2192,0,19,64
random_forest,queda,30,10,10,1366,48,1318,5,0.9911894273127754,0.8809523809523809,1.0,0.7619047619047619,0.8648648648648649,0.9999999999990851,1093,0,10,32
random_forest,queda,30,15,15,911,32,879,5,0.990728476821192,0.875,1.0,0.75,0.8571428571428571,0.9999999999986245,727,0,7,21
random_forest,queda,30,20,20,683,24,659,5,0.9876106194690265,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9999999999981618,544,0,7,14
random_forest,queda,30,25,25,547,21,526,5,0.9846153846153847,0.8055555555555556,1.0,0.6111111111111112,0.7586206896551724,0.9999999999977117,437,0,7,11
random_forest,queda,30,30,30,456,14,442,5,0.9894736842105263,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9999999999972826,368,0,4,8
random_forest,queda,40,5,5,2729,116,2613,5,0.9920704845814978,0.912621359223301,1.0,0.8252427184466019,0.9042553191489362,0.9999999999995386,2167,0,18,85
random_forest,queda,40,10,10,1365,59,1306,5,0.9885462555066079,0.875,1.0,0.75,0.8571428571428571,0.9999999999990766,1083,0,13,39
random_forest,queda,40,15,15,910,41,869,5,0.9894039735099338,0.8888888888888888,1.0,0.7777777777777778,0.875,0.9999999999986092,719,0,8,28
random_forest,queda,40,20,20,683,29,654,5,0.9911504424778761,0.9,1.0,0.8,0.8888888888888888,0.9999999999981481,540,0,5,20
random_forest,queda,40,25,25,546,23,523,5,0.9802197802197802,0.775,1.0,0.55,0.7096774193548387,0.9999999999977012,435,0,9,11
random_forest,queda,40,30,30,455,19,436,5,0.9866666666666667,0.84375,1.0,0.6875,0.8148148148148148,0.9999999999972146,359,0,5,11
random_forest,queda,40,35,35,390,16,374,5,0.9753846153846154,0.7142857142857143,1.0,0.42857142857142855,0.6,0.9999999999967846,311,0,8,6
random_forest,queda,40,40,40,342,14,328,5,0.9789473684210527,0.75,1.0,0.5,0.6666666666666666,0.999999999996337,273,0,6,6
random_forest,queda,50,5,5,2727,138,2589,5,0.9920704845814978,0.9268292682926829,1.0,0.8536585365853658,0.9210526315789473,0.9999999999995343,2147,0,18,105
random_forest,queda,50,10,10,1364,70,1294,5,0.9894273127753304,0.9032258064516129,1.0,0.8064516129032258,0.8928571428571429,0.9999999999990681,1073,0,12,50
random_forest,queda,50,15,15,909,46,863,5,0.9880794701986755,0.8902439024390244,1.0,0.7804878048780488,0.8767123287671232,0.9999999999985995,714,0,9,32
random_forest,queda,50,20,20,682,35,647,5,0.9823008849557522,0.8387096774193548,1.0,0.6774193548387096,0.8076923076923077,0.9999999999981274,534,0,10,21
random_forest,queda,50,25,25,546,30,516,5,0.967032967032967,0.7296037296037297,0.9230769230769231,0.46153846153846156,0.6153846153846154,0.9976689976666722,428,1,14,12
random_forest,queda,50,30,30,455,24,431,5,0.9813333333333333,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9999999999971751,354,0,7,14
random_forest,queda,50,35,35,390,20,370,5,0.9784615384615385,0.8219060351413292,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.9967532467500105,307,1,6,11
random_forest,queda,50,40,40,341,16,325,5,0.9678571428571429,0.6785714285714286,1.0,0.35714285714285715,0.5263157894736842,0.9999999999962407,266,0,9,5
random_forest,queda,50,45,45,303,15,288,5,0.968,0.6923076923076923,1.0,0.38461538461538464,0.5555555555555556,0.9999999999957806,237,0,8,5
random_forest,queda,50,50,50,273,13,260,5,0.9733333333333334,0.7272727272727273,1.0,0.45454545454545453,0.625,0.9999999999953272,214,0,6,5
random_forest,queda,60,5,5,2725,160,2565,5,0.9907488986784141,0.9265734265734266,1.0,0.8531468531468531,0.9207547169811321,0.9999999999995298,2127,0,21,122
random_forest,queda,60,10,10,1363,81,1282,5,0.9903083700440528,0.9236111111111112,1.0,0.8472222222222222,0.9172932330827067,0.9999999999990593,1063,0,11,61
random_forest,queda,60,15,15,909,54,855,5,0.9867549668874173,0.8958333333333333,1.0,0.7916666666666666,0.8837209302325582,0.9999999999985856,707,0,10,38
random_forest,queda,60,20,20,682,40,642,5,0.9876106194690265,0.9,1.0,0.8,0.8888888888888888,0.9999999999981132,530,0,7,28
random_forest,queda,60,25,25,545,33,512,5,0.9822222222222222,0.8620689655172413,1.0,0.7241379310344828,0.84,0.9999999999976247,421,0,8,21
random_forest,queda,60,30,30,455,25,430,5,0.984,0.8636363636363636,1.0,0.7272727272727273,0.8421052631578947,0.9999999999971672,353,0,6,16
random_forest,queda,60,35,35,390,24,366,5,0.9846153846153847,0.8809523809523809,1.0,0.7619047619047619,0.8648648648648649,0.9999999999967105,304,0,5,16
random_forest,queda,60,40,40,341,20,321,5,0.9678571428571429,0.7352941176470589,1.0,0.47058823529411764,0.64,0.9999999999961977,263,0,9,8
random_forest,queda,60,45,45,303,19,284,5,0.972,0.78125,1.0,0.5625,0.72,0.9999999999957265,234,0,7,9
random_forest,queda,60,50,50,273,17,256,5,0.9777777777777777,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9999999999952381,210,0,5,10
random_forest,queda,60,55,55,248,15,233,5,0.9853658536585366,0.875,1.0,0.75,0.8571428571428571,0.9999999999948187,193,0,3,9
random_forest,queda,60,60,60,228,13,215,5,0.9789473684210527,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,0.9999999999944135,179,0,4,7
random_forest,queda,70,5,5,2723,182,2541,5,0.9894039735099338,0.9263803680981595,1.0,0.852760736196319,0.9205298013245033,0.9999999999995243,2102,0,24,139
random_forest,queda,70,10,10,1362,92,1270,5,0.9885462555066079,0.9207317073170731,1.0,0.8414634146341463,0.9139072847682119,0.9999999999990503,1053,0,13,69
random_forest,queda,70,15,15,908,63,845,5,0.9880794701986755,0.9196428571428572,1.0,0.8392857142857143,0.912621359223301,0.9999999999985694,699,0,9,47
random_forest,queda,70,20,20,681,46,635,5,0.9787610619469026,0.8536585365853658,1.0,0.7073170731707317,0.8285714285714286,0.9999999999980916,524,0,12,29
random_forest,queda,70,25,25,545,39,506,5,0.9733333333333334,0.8370333710407241,0.9583333333333334,0.6764705882352942,0.7931034482758621,0.9975961538437558,415,1,11,23
random_forest,queda,70,30,30,454,30,424,5,0.9786666666666667,0.8461538461538461,1.0,0.6923076923076923,0.8181818181818182,0.9999999999971347,349,0,8,18
random_forest,queda,70,35,35,389,26,363,5,0.965625,0.7608695652173914,1.0,0.5217391304347826,0.6857142857142857,0.999999999996633,297,0,11,12
random_forest,queda,70,40,40,341,24,317,5,0.9607142857142857,0.7380952380952381,1.0,0.47619047619047616,0.6451612903225806,0.9999999999961391,259,0,11,10
random_forest,queda,70,45,45,303,21,282,5,0.964,0.75,1.0,0.5,0.6666666666666666,0.9999999999956897,232,0,9,9
random_forest,queda,70,50,50,273,23,250,5,0.9555555555555556,0.75,1.0,0.5,0.6666666666666666,0.999999999995122,205,0,10,10
random_forest,queda,70,55,55,248,17,231,5,0.9707317073170731,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.9999999999947644,191,0,6,8
random_forest,queda,70,60,60,227,15,212,5,0.9567567567567568,0.6923076923076923,1.0,0.38461538461538464,0.5555555555555556,0.9999999999941861,172,0,8,5
random_forest,queda,70,65,65,210,14,196,5,0.9657142857142857,0.75,1.0,0.5,0.6666666666666666,0.9999999999938651,163,0,6,6
random_forest,queda,70,70,70,195,14,181,5,0.95,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9999999999932433,148,0,8,4
random_forest,queda,80,5,5,2721,204,2517,5,0.9876379690949227,0.9234972677595629,1.0,0.8469945355191257,0.9171597633136095,0.9999999999995197,2082,0,28,155
random_forest,queda,80,10,10,1361,103,1258,5,0.9867256637168141,0.9184782608695652,1.0,0.8369565217391305,0.9112426035502958,0.9999999999990367,1038,0,15,77
random_forest,queda,80,15,15,907,68,839,5,0.9801324503311258,0.8770491803278688,1.0,0.7540983606557377,0.8598130841121495,0.999999999998559,694,0,15,46
random_forest,queda,80,20,20,681,51,630,5,0.9805309734513274,0.8777777777777778,1.0,0.7555555555555555,0.8607594936708861,0.999999999998077,520,0,11,34
random_forest,queda,80,25,25,545,43,502,5,0.9733333333333334,0.8421052631578947,1.0,0.6842105263157895,0.8125,0.9999999999975728,412,0,12,26
random_forest,queda,80,30,30,454,35,419,5,0.9786666666666667,0.8709677419354839,1.0,0.7419354838709677,0.8518518518518519,0.9999999999970931,344,0,8,23
random_forest,queda,80,35,35,389,29,360,5,0.95625,0.7307692307692308,1.0,0.46153846153846156,0.631578947368421,0.9999999999965987,294,0,14,12
random_forest,queda,80,40,40,341,25,316,5,0.9642857142857143,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,0.9999999999961241,258,0,10,12
random_forest,queda,80,45,45,303,24,279,5,0.96,0.7619047619047619,1.0,0.5238095238095238,0.6875,0.9999999999956333,229,0,10,11
random_forest,queda,80,50,50,273,24,249,5,0.9555555555555556,0.7619047619047619,1.0,0.5238095238095238,0.6875,0.9999999999950981,204,0,10,11
random_forest,queda,80,55,55,248,21,227,5,0.9707317073170731,0.8333333333333333,1.0,0.6666666666666666,0.8,0.9999999999946525,187,0,6,12
random_forest,queda,80,60,60,227,17,210,5,0.9567567567567568,0.7333333333333334,1.0,0.4666666666666667,0.6363636363636364,0.9999999999941177,170,0,8,7
random_forest,queda,80,65,65,210,15,195,5,0.96,0.7307692307692308,1.0,0.46153846153846156,0.631578947368421,0.9999999999938273,162,0,7,6
random_forest,queda,80,70,70,195,16,179,5,0.94375,0.6785714285714286,1.0,0.35714285714285715,0.5263157894736842,0.9999999999931508,146,0,9,5
random_forest,queda,80,75,75,182,15,167,5,0.96,0.75,1.0,0.5,0.6666666666666666,0.9999999999927537,138,0,6,6
random_forest,queda,80,80,80,171,14,157,5,0.9285714285714286,0.62109375,0.75,0.25,0.375,0.9921874999922486,127,1,9,3
random_forest,queda,90,5,5,2719,226,2493,5,0.9858719646799117,0.9211822660098522,1.0,0.8423645320197044,0.9144385026737968,0.999999999999515,2062,0,32,171
random_forest,queda,90,10,10,1360,114,1246,5,0.9876106194690265,0.9313725490196079,1.0,0.8627450980392157,0.9263157894736842,0.9999999999990272,1028,0,14,88
random_forest,queda,90,15,15,907,76,831,5,0.9867549668874173,0.9264705882352942,1.0,0.8529411764705882,0.9206349206349206,0.9999999999985444,687,0,10,58
random_forest,queda,90,20,20,680,57,623,5,0.9769911504424779,0.8725490196078431,1.0,0.7450980392156863,0.8539325842696629,0.9999999999980544,514,0,13,38
random_forest,queda,90,25,25,544,45,499,5,0.9711111111111111,0.8375,1.0,0.675,0.8059701492537313,0.999999999997561,410,0,13,27
random_forest,queda,90,30,30,454,36,418,5,0.9786666666666667,0.875,1.0,0.75,0.8571428571428571,0.9999999999970846,343,0,8,24
random_forest,queda,90,35,35,389,34,355,5,0.971875,0.85,1.0,0.7,0.8235294117647058,0.9999999999965518,290,0,9,21
random_forest,queda,90,40,40,340,27,313,5,0.9571428571428572,0.75,1.0,0.5,0.6666666666666666,0.9999999999960938,256,0,12,12
random_forest,queda,90,45,45,303,27,276,5,0.952,0.75,1.0,0.5,0.6666666666666666,0.9999999999955753,226,0,12,12
random_forest,queda,90,50,50,272,23,249,5,0.9644444444444444,0.8,1.0,0.6,0.75,0.999999999995122,205,0,8,12
random_forest,queda,90,55,55,248,22,226,5,0.9658536585365853,0.8157894736842105,1.0,0.631578947368421,0.7741935483870968,0.9999999999946237,186,0,7,12
random_forest,queda,90,60,60,227,18,209,5,0.9567567567567568,0.75,1.0,0.5,0.6666666666666666,0.999999999994083,169,0,8,8
random_forest,queda,90,65,65,210,19,191,5,0.9542857142857143,0.7647058823529411,1.0,0.5294117647058824,0.6923076923076923,0.999999999993671,158,0,8,9
random_forest,queda,90,70,70,195,19,176,5,0.93125,0.6764705882352942,1.0,0.35294117647058826,0.5217391304347826,0.999999999993007,143,0,11,6
random_forest,queda,90,75,75,182,17,165,5,0.96,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.9999999999926471,136,0,6,8
random_forest,queda,90,80,80,170,15,155,5,0.9428571428571428,0.7268322228952151,0.8571428571428571,0.46153846153846156,0.6,0.9921259842441564,126,1,7,6
random_forest,queda,90,85,85,160,14,146,5,0.9461538461538461,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.9999999999915254,118,0,7,5
random_forest,queda,90,90,90,152,13,139,5,0.944,0.6818181818181819,1.0,0.36363636363636365,0.5333333333333333,0.999999999991228,114,0,7,4
random_forest,queda,100,5,5,2717,248,2469,5,0.9858407079646018,0.9282511210762332,1.0,0.8565022421524664,0.9227053140096618,0.9999999999995091,2037,0,32,191
random_forest,queda,100,10,10,1359,125,1234,5,0.9787610619469026,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999990177,1018,0,24,88
random_forest,queda,100,15,15,906,85,821,5,0.976158940397351,0.881578947368421,1.0,0.7631578947368421,0.8656716417910447,0.9999999999985273,679,0,18,58
random_forest,queda,100,20,20,680,62,618,5,0.9734513274336283,0.8636363636363636,1.0,0.7272727272727273,0.8421052631578947,0.9999999999980392,510,0,15,40
random_forest,queda,100,25,25,544,52,492,5,0.9666666666666667,0.8369565217391304,1.0,0.6739130434782609,0.8051948051948052,0.9999999999975248,404,0,15,31
random_forest,queda,100,30,30,453,41,412,5,0.976,0.875,1.0,0.75,0.8571428571428571,0.9999999999970501,339,0,9,27
random_forest,queda,100,35,35,389,36,353,5,0.96875,0.84375,1.0,0.6875,0.8148148148148148,0.9999999999965278,288,0,10,22
random_forest,queda,100,40,40,340,31,309,5,0.9714285714285714,0.8518518518518519,1.0,0.7037037037037037,0.8260869565217391,0.9999999999960475,253,0,8,19
random_forest,queda,100,45,45,302,29,273,5,0.96,0.8,1.0,0.6,0.75,0.9999999999955556,225,0,10,15
random_forest,queda,100,50,50,272,24,248,5,0.96,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.9999999999950981,204,0,9,12
random_forest,queda,100,55,55,247,23,224,5,0.9658536585365853,0.825,1.0,0.65,0.7878787878787878,0.9999999999945947,185,0,7,13
